GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc
250138113012,Chicopee,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,848,1264.0,0.6794293697,Forest,Google,0.5,-1.0,-1.0,0.377657143826942,0.048259493670886,0.048259493670886,0.429588607594937,0.460553877787059,0.00805152979066,0.012341760992983,0.800569800569801,0.444620253164557,0.4002849002849,0.014123376623377,0.033803659976387,0.458182954289716,10.1,0.746128916096507,78,85.0,C,0.30379746835443,0.140822784810127
250138113013,Chicopee,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,2219,2620.0,1.8449781516,Forest,Google,0.5,-1.0,-1.0,0.301615812219576,0.184351145038168,0.184351145038168,0.152290076335878,0.163267330569225,0.01003861003861,0.015387650424147,0.564179104477612,0.360687022900763,0.282089552238806,0.014123376623377,0.033803659976387,0.458182954289716,1.35,0.43104069139359,96,85.0,C,0.184732824427481,0.175954198473282
250138113014,Chicopee,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1159,1580.0,1.0773162675,Forest,Google,0.5,-1.0,-1.0,0.437663315887679,0.382911392405063,0.382911392405063,0.615189873417721,0.659533508963567,0.055160142348754,0.084552043016339,1.092715231788079,0.522151898734177,0.54635761589404,0.014123376623377,0.033803659976387,0.458182954289716,2.18,0.460929060136838,100,85.0,C,0.315189873417721,0.206962025316456
250138113021,Chicopee,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,0,0.0,8.9864070675,Forest,Google,0.5,-1.0,-1.0,0.246686698015861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006094077318606,0.014585897058569,0.421953423043187,8.94,0.704357220021606,76,85.0,C,0.0,0.0
250138113022,Chicopee,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1475,1100.0,2.2253000116,Forest,Google,0.5,-1.0,-1.0,0.362208158251062,0.22,0.22,0.391818181818182,0.420060913705584,0.124361158432709,0.19062659321802,0.569186875891583,0.362727272727273,0.284593437945792,0.006094077318606,0.014585897058569,0.421953423043187,2.92,0.487576521425999,95,85.0,C,0.114545454545455,0.248181818181818
250138113023,Chicopee,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1021,1378.0,0.9247379999,Forest,Google,0.5,-1.0,-1.0,0.429561249846494,0.397677793904209,0.397677793904209,0.343976777939042,0.368771043150892,0.1875,0.287408759124088,0.539664804469274,0.350507982583454,0.269832402234637,0.006094077318606,0.014585897058569,0.421953423043187,11.68,0.803024846957148,71,85.0,C,0.161103047895501,0.189404934687953
250138113024,Chicopee,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1491,1342.0,1.2627726459,Forest,Google,0.5,-1.0,-1.0,0.322936516473769,0.105067064083458,0.105067064083458,0.182981927710843,0.196171487982386,0.038506417736289,0.059024435946137,0.584415584415584,0.368852459016393,0.292207792207792,0.006094077318606,0.014585897058569,0.421953423043187,7.29,0.644940583363342,92,85.0,C,0.096870342771982,0.271982116244411
250138113025,Chicopee,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1573,1548.0,1.2582583941,Forest,Google,0.5,-1.0,-1.0,0.323931728204459,0.113049095607235,0.113049095607235,0.1828165374677,0.195994176209027,0.018518518518519,0.02838605028386,0.552657973921765,0.35594315245478,0.276328986960883,0.006094077318606,0.014585897058569,0.421953423043187,8.58,0.691393590205258,89,85.0,C,0.099483204134367,0.256459948320413
250138114001,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1070,1114.0,0.743251554,Forest,Google,0.4,-1.0,-1.0,0.671974985091296,0.959605026929982,0.959605026929982,0.772769953051643,0.828472152713234,0.088050314465409,0.134967635311941,0.762658227848101,0.432675044883303,0.381329113924051,0.279494993469743,0.668958562551945,0.746517760715332,9.62,0.728844076341376,60,70.0,D,0.402154398563734,0.030520646319569
250138114002,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1220,1365.0,0.2014279196,Forest,Google,0.3,-1.0,-1.0,0.669952257194902,0.963369963369963,0.963369963369963,0.612454212454212,0.656600658225024,0.119904076738609,0.183794570183269,0.626936829558999,0.385347985347985,0.313468414779499,0.279494993469743,0.668958562551945,0.746517760715332,14.38,0.900252070579762,70,70.0,D,0.326007326007326,0.059340659340659
250138115001,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1062,980.0,0.272746052,Forest,Google,0.3,-1.0,-1.0,0.728199137475433,0.969387755102041,0.969387755102041,0.769387755102041,0.82484616181498,0.438040345821326,0.671448705273565,0.638795986622074,0.389795918367347,0.319397993311037,0.162765378334241,0.389571534616717,0.77940019789308,15.26,0.93194094346417,65,70.0,D,0.370408163265306,0.019387755102041
250138115002,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1140,1010.0,0.5310322339,Forest,Google,0.4,-1.0,-1.0,0.770333515919538,0.956435643564356,0.956435643564356,0.925742574257426,0.992471226818113,0.372881355932203,0.571569961647903,1.348837209302326,0.574257425742574,0.674418604651163,0.162765378334241,0.389571534616717,0.77940019789308,12.98,0.849837954627296,53,70.0,D,0.511881188118812,0.062376237623762
250138116001,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,829,980.0,0.0693369127,Forest,Google,0.4,-1.0,-1.0,0.745222548566952,0.960204081632653,0.960204081632653,0.610204081632653,0.65418833523257,0.150470219435737,0.230647781616823,1.0,0.5,0.5,0.41780613795199,1.0,0.712968492588649,16.05,0.960388908894491,50,70.0,C,0.408163265306122,0.091836734693878
250138116002,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,904,737.0,0.5210820969,Forest,Google,0.4,-1.0,-1.0,0.682144723365139,0.926729986431479,0.926729986431479,0.812754409769335,0.871338737783165,0.0,0.0,0.288461538461538,0.223880597014925,0.144230769230769,0.41780613795199,1.0,0.712968492588649,13.61,0.872524306805906,47,70.0,C,0.165535956580733,0.058344640434193
250138116003,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,629,461.0,0.1479636929,Forest,Google,0.4,-1.0,-1.0,0.640295784314379,0.811279826464208,0.811279826464208,0.344902386117137,0.369763370294108,0.179372197309417,0.27495008346699,0.235924932975871,0.190889370932755,0.117962466487936,0.41780613795199,1.0,0.712968492588649,14.8,0.915376305365503,66,70.0,C,0.073752711496746,0.117136659436009
250138116004,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1139,1505.0,0.1307878901,Forest,Google,0.4,-1.0,-1.0,0.766929865563345,0.975415282392027,0.975415282392027,0.870431893687708,0.93317368500936,0.090464547677262,0.138668284760766,1.028301886792453,0.506976744186047,0.514150943396226,0.41780613795199,1.0,0.712968492588649,14.73,0.912855599567879,47,70.0,C,0.435215946843854,0.071760797342193
250138117001,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,473,508.0,0.2467836772,Forest,Google,0.3,-1.0,-1.0,0.749311900769574,0.856299212598425,0.856299212598425,0.921259842519685,0.98766537431552,0.155339805825243,0.238112111118985,0.895522388059702,0.47244094488189,0.447761194029851,0.348660939868621,0.834504111351004,0.709268223073528,16.5,0.976593446164926,59,70.0,D,0.072834645669291,0.399606299212598
250138117002,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1577,1558.0,0.659622649,Forest,Google,0.5,-1.0,-1.0,0.658816862843206,0.858793324775353,0.858793324775353,0.581546458739441,0.623465035968376,0.102040816326531,0.156412930135558,0.788748564867968,0.440949935815148,0.394374282433984,0.348660939868621,0.834504111351004,0.709268223073528,10.75,0.769535469931581,34,70.0,D,0.234274711168164,0.206675224646983
250138118001,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,727,1084.0,0.1166111786,Forest,Google,0.4,-1.0,-1.0,0.597909350837492,0.932656826568266,0.932656826568266,0.808118081180812,0.866368216981662,0.11056511056511,0.169479366559658,0.696400625978091,0.410516605166052,0.348200312989045,0.08989407386201,0.215157379694454,0.516855486503918,12.26,0.823910694994599,54,70.0,C,0.333948339483395,0.076568265682657
250138118002,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,689,526.0,0.1091961509,Forest,Google,0.4,-1.0,-1.0,0.495053111736391,0.55893536121673,0.55893536121673,0.67816091954023,0.727043584806581,0.029411764705882,0.045083726921425,0.387862796833773,0.279467680608365,0.193931398416887,0.08989407386201,0.215157379694454,0.516855486503918,12.03,0.815628375945265,57,70.0,D,0.224334600760456,0.055133079847909
250138118003,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1039,977.0,0.1786903753,Forest,Google,0.4,-1.0,-1.0,0.468494017981139,0.532241555783009,0.532241555783009,0.554759467758444,0.594747206043571,0.022540983606557,0.034551872681584,0.323848238482385,0.244626407369498,0.161924119241192,0.08989407386201,0.215157379694454,0.516855486503918,11.89,0.810586964350018,63,70.0,C,0.175025588536336,0.069600818833163
250138118004,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,648,424.0,0.1731597624,Forest,Google,0.4,-1.0,-1.0,0.372483557206555,0.386792452830189,0.386792452830189,0.10705596107056,0.114772685168031,0.040441176470588,0.06199012451696,0.308641975308642,0.235849056603774,0.154320987654321,0.08989407386201,0.215157379694454,0.516855486503918,7.97,0.669427439683111,75,70.0,C,0.091981132075472,0.143867924528302
250138118005,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,887,737.0,0.2158153595,Forest,Google,0.4,-1.0,-1.0,0.432047548430047,0.484396200814111,0.484396200814111,0.256445047489824,0.274929918933252,0.067285382830626,0.103138178061544,0.468127490039841,0.318860244233379,0.23406374501992,0.08989407386201,0.215157379694454,0.516855486503918,10.32,0.754051134317609,67,70.0,C,0.145183175033921,0.173677069199457
250138119001,Holyoke,Massachusetts,MA,Hampden County,"Amherst Town--Northampton--Easthampton Town, MA",92161,MA Congressional District 1,1042,1220.0,3.6808727183,Forest,Google,0.5,-1.0,-1.0,0.371034907833797,0.257377049180328,0.364110838604191,0.176374077112387,0.196812274889359,0.01659125188537,0.054186322646898,0.760461760461761,0.431967213114754,0.575028966654582,0.011894400928343,0.121265739194372,0.473533697632058,-2.61,0.323111443530292,100,70.0,C,0.223770491803279,0.208196721311475
250138119002,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1106,839.0,0.6864445396,Forest,Google,0.5,-1.0,-1.0,0.337909855918496,0.34445768772348,0.34445768772348,0.195470798569726,0.209560571867645,0.017241379310345,0.026428391643594,1.041362530413625,0.510131108462455,0.520681265206813,0.011894400928343,0.028468707967402,0.292293380472286,1.28,0.428519985595967,83,70.0,B,0.218116805721097,0.292014302741359
250138119003,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1083,1510.0,1.2898054146,Forest,Google,0.5,-1.0,-1.0,0.266453167480575,0.279470198675497,0.279470198675497,0.064238410596026,0.068868793491781,0.009445100354191,0.01447789105387,0.531440162271805,0.347019867549669,0.265720081135903,0.011894400928343,0.028468707967402,0.292293380472286,-1.03,0.345336694274397,90,70.0,C,0.108609271523179,0.23841059602649
250138120011,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1083,770.0,0.1644440014,Forest,Google,0.4,-1.0,-1.0,0.650042242603993,0.896103896103896,0.896103896103896,0.817941952506596,0.876900204920777,0.131386861313869,0.20139591880228,0.778290993071594,0.437662337662338,0.389145496535797,0.206908228919743,0.495225440999908,0.624592846093917,11.45,0.794742527907814,61,70.0,B,0.225974025974026,0.211688311688312
250138120012,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,781,991.0,0.1370887378,Forest,Google,0.4,-1.0,-1.0,0.600195755042299,0.791120080726539,0.791120080726539,0.805376344086022,0.863428852136892,0.0,0.0,0.717504332755633,0.417759838546922,0.358752166377816,0.206908228919743,0.495225440999908,0.624592846093917,10.41,0.757292041771696,77,70.0,B,0.323915237134208,0.093844601412714
250138120013,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,811,776.0,0.3030259568,Forest,Google,0.5,-1.0,-1.0,0.513751665089061,0.688144329896907,0.688144329896907,0.498711340206186,0.534659061175362,0.0,0.0,0.536633663366337,0.349226804123711,0.268316831683168,0.206908228919743,0.495225440999908,0.624592846093917,6.24,0.607129996398992,55,70.0,C,0.126288659793814,0.222938144329897
250138120014,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,775,710.0,0.3861802285,Forest,Google,0.5,-1.0,-1.0,0.403317018078187,0.13943661971831,0.13943661971831,0.133802816901408,0.14344748695217,0.0,0.0,0.710843373493976,0.415492957746479,0.355421686746988,0.206908228919743,0.495225440999908,0.624592846093917,6.07,0.601008282319049,74,70.0,C,0.233802816901408,0.18169014084507
250138120021,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,2129,2216.0,1.3505727258,Forest,Google,0.5,-1.0,-1.0,0.454043332906823,0.584837545126354,0.584837545126354,0.579635684259692,0.621416530536279,0.117445838084379,0.180026467136639,0.814905814905815,0.449007220216606,0.407452907452907,0.046306754009487,0.110833110869253,0.48180096113509,-0.42,0.367302844796543,100,70.0,C,0.280685920577617,0.168321299638989
250138120022,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,382,787.0,0.2211755641,Forest,Google,0.5,-1.0,-1.0,0.277481934296149,0.152477763659466,0.152477763659466,0.077654516640253,0.08325194880417,0.079545454545455,0.12193098871931,0.277597402597403,0.21728081321474,0.138798701298701,0.046306754009487,0.110833110869253,0.48180096113509,-2.53,0.291321570039611,91,70.0,B,0.115628970775095,0.101651842439644
250138120023,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,722,869.0,0.2214128168,Forest,Google,0.5,-1.0,-1.0,0.446983976556742,0.688147295742232,0.688147295742232,0.406214039125432,0.43549444194564,0.102249488752556,0.156732792978371,0.332822085889571,0.249712313003452,0.166411042944785,0.046306754009487,0.110833110869253,0.48180096113509,7.69,0.659344616492618,78,70.0,C,0.150747986191024,0.098964326812428
250138120024,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,833,752.0,0.4276567529,Forest,Google,0.5,-1.0,-1.0,0.376649016658441,0.219414893617021,0.219414893617021,0.207774798927614,0.222751459560975,0.117117117117117,0.179522588281712,0.454545454545454,0.3125,0.227272727272727,0.046306754009487,0.110833110869253,0.48180096113509,9.1,0.710118833273317,78,70.0,B,0.168882978723404,0.143617021276596
250138121011,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1555,2111.0,3.7079580481,Forest,Google,0.5,-1.0,-1.0,0.285297846794371,0.175746091899574,0.175746091899574,0.208432022738039,0.223456056864334,0.041398344066237,0.06345731572197,0.6530931871574,0.395073424917101,0.3265465935787,0.010145215834494,0.024282112953686,0.366644203580934,-3.37,0.261073100468131,100,70.0,C,0.15490288962577,0.240170535291331
250138121012,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1153,1244.0,2.1529656685,Forest,Google,0.5,-1.0,-1.0,0.320555074311467,0.107717041800643,0.107717041800643,0.186495176848875,0.199937976398387,0.061971830985915,0.094993317569651,0.795093795093795,0.442926045016077,0.397546897546898,0.010145215834494,0.024282112953686,0.366644203580934,3.94,0.524306805905654,96,70.0,B,0.148713826366559,0.294212218649518
250138121013,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,1591,1911.0,1.2171012128,Forest,Google,0.5,-1.0,-1.0,0.339395715325919,0.35112506541078,0.35112506541078,0.227573750752559,0.243977543954012,0.019607843137255,0.030055817947617,0.458778625954198,0.314495028780743,0.229389312977099,0.010145215834494,0.024282112953686,0.366644203580934,6.5,0.616492617933021,89,70.0,C,0.123495552066981,0.190999476713762
250138121031,Holyoke,Massachusetts,MA,Hampden County,"Springfield, MA--CT",439494,MA Congressional District 1,922,673.0,1.1413504041,Forest,Google,0.5,-1.0,-1.0,0.434595654976813,0.37147102526003,0.37147102526003,0.404160475482912,0.433292854933965,0.0,0.0,0.637469586374696,0.389301634472511,0.318734793187348,0.087571471561842,0.209598336661833,0.631214972149545,7.1,0.638098667626936,82,70.0,C,0.292719167904903,0.096582466567608
